TimeSeries ID,value_write_sample_count_sum resource.location=us-central1 resource.attribution_id=quizapp-cluster
resource.location,us-central1
resource.attribution_id,quizapp-cluster
Tue Dec 02 2025 14:50:00 GMT+0530 (India Standard Time),110.39999999999995
Tue Dec 02 2025 14:51:00 GMT+0530 (India Standard Time),115.4
Tue Dec 02 2025 14:52:00 GMT+0530 (India Standard Time),115.63333333333328
Tue Dec 02 2025 14:53:00 GMT+0530 (India Standard Time),111.03333333333333
Tue Dec 02 2025 14:54:00 GMT+0530 (India Standard Time),109.06666666666662
Tue Dec 02 2025 14:55:00 GMT+0530 (India Standard Time),110.74999999999997
Tue Dec 02 2025 14:56:00 GMT+0530 (India Standard Time),108.88333333333333
Tue Dec 02 2025 14:57:00 GMT+0530 (India Standard Time),106.29999999999998
Tue Dec 02 2025 14:58:00 GMT+0530 (India Standard Time),105.28333333333329
Tue Dec 02 2025 14:59:00 GMT+0530 (India Standard Time),108.14999999999996
Tue Dec 02 2025 15:00:00 GMT+0530 (India Standard Time),107.48333333333332
Tue Dec 02 2025 15:01:00 GMT+0530 (India Standard Time),105.1
Tue Dec 02 2025 15:02:00 GMT+0530 (India Standard Time),103.04999999999998
Tue Dec 02 2025 15:03:00 GMT+0530 (India Standard Time),113.59999999999998
Tue Dec 02 2025 15:04:00 GMT+0530 (India Standard Time),109.44999999999999
Tue Dec 02 2025 15:05:00 GMT+0530 (India Standard Time),100.99999999999997
Tue Dec 02 2025 15:06:00 GMT+0530 (India Standard Time),116.7833333333333
Tue Dec 02 2025 15:07:00 GMT+0530 (India Standard Time),94.9166666666666
Tue Dec 02 2025 15:08:00 GMT+0530 (India Standard Time),104.5333333333333
Tue Dec 02 2025 15:09:00 GMT+0530 (India Standard Time),95.63333333333328
Tue Dec 02 2025 15:10:00 GMT+0530 (India Standard Time),109.44999999999995
Tue Dec 02 2025 15:11:00 GMT+0530 (India Standard Time),114.41666666666663
Tue Dec 02 2025 15:12:00 GMT+0530 (India Standard Time),98.13333333333333
Tue Dec 02 2025 15:13:00 GMT+0530 (India Standard Time),100.18333333333331
Tue Dec 02 2025 15:14:00 GMT+0530 (India Standard Time),103.66666666666664
Tue Dec 02 2025 15:15:00 GMT+0530 (India Standard Time),95.5833333333333
Tue Dec 02 2025 15:16:00 GMT+0530 (India Standard Time),106.1166666666666
Tue Dec 02 2025 15:17:00 GMT+0530 (India Standard Time),83.54999999999997
Tue Dec 02 2025 15:18:00 GMT+0530 (India Standard Time),87.29999999999997
Tue Dec 02 2025 15:19:00 GMT+0530 (India Standard Time),88.44999999999995
Tue Dec 02 2025 15:20:00 GMT+0530 (India Standard Time),85.91666666666661
Tue Dec 02 2025 15:21:00 GMT+0530 (India Standard Time),86.64999999999996
Tue Dec 02 2025 15:22:00 GMT+0530 (India Standard Time),102.96666666666661
Tue Dec 02 2025 15:23:00 GMT+0530 (India Standard Time),108.13333333333328
Tue Dec 02 2025 15:24:00 GMT+0530 (India Standard Time),108.96666666666663
Tue Dec 02 2025 15:25:00 GMT+0530 (India Standard Time),110.2833333333333
Tue Dec 02 2025 15:26:00 GMT+0530 (India Standard Time),110.03333333333329
Tue Dec 02 2025 15:27:00 GMT+0530 (India Standard Time),110.76666666666664
Tue Dec 02 2025 15:28:00 GMT+0530 (India Standard Time),106.19999999999993
Tue Dec 02 2025 15:29:00 GMT+0530 (India Standard Time),107.18333333333331
Tue Dec 02 2025 15:30:00 GMT+0530 (India Standard Time),101.51666666666667
Tue Dec 02 2025 15:31:00 GMT+0530 (India Standard Time),107.86666666666663
Tue Dec 02 2025 15:32:00 GMT+0530 (India Standard Time),101.86666666666665
Tue Dec 02 2025 15:33:00 GMT+0530 (India Standard Time),111.23333333333333
Tue Dec 02 2025 15:34:00 GMT+0530 (India Standard Time),104.56666666666665
Tue Dec 02 2025 15:35:00 GMT+0530 (India Standard Time),96.21666666666665
Tue Dec 02 2025 15:36:00 GMT+0530 (India Standard Time),106.21666666666661
Tue Dec 02 2025 15:37:00 GMT+0530 (India Standard Time),99.09999999999997
Tue Dec 02 2025 15:38:00 GMT+0530 (India Standard Time),101.93333333333334
Tue Dec 02 2025 15:39:00 GMT+0530 (India Standard Time),104.14999999999995
Tue Dec 02 2025 15:40:00 GMT+0530 (India Standard Time),109.81666666666663
Tue Dec 02 2025 15:41:00 GMT+0530 (India Standard Time),100.0833333333333
Tue Dec 02 2025 15:42:00 GMT+0530 (India Standard Time),96.38333333333327
Tue Dec 02 2025 15:43:00 GMT+0530 (India Standard Time),98.79999999999997
Tue Dec 02 2025 15:44:00 GMT+0530 (India Standard Time),99.48333333333326
Tue Dec 02 2025 15:45:00 GMT+0530 (India Standard Time),97.35
Tue Dec 02 2025 15:46:00 GMT+0530 (India Standard Time),94.24999999999997
Tue Dec 02 2025 15:47:00 GMT+0530 (India Standard Time),81.61666666666665
Tue Dec 02 2025 15:48:00 GMT+0530 (India Standard Time),79.04999999999997
Tue Dec 02 2025 15:49:00 GMT+0530 (India Standard Time),92.49999999999999
Tue Dec 02 2025 15:50:00 GMT+0530 (India Standard Time),89.54999999999994
Tue Dec 02 2025 15:51:00 GMT+0530 (India Standard Time),84.48333333333332
Tue Dec 02 2025 15:52:00 GMT+0530 (India Standard Time),84.54999999999995
Tue Dec 02 2025 15:53:00 GMT+0530 (India Standard Time),82.2333333333333
Tue Dec 02 2025 15:54:00 GMT+0530 (India Standard Time),87.19999999999997
Tue Dec 02 2025 15:55:00 GMT+0530 (India Standard Time),89.89999999999998
Tue Dec 02 2025 15:56:00 GMT+0530 (India Standard Time),87.43333333333328
Tue Dec 02 2025 15:57:00 GMT+0530 (India Standard Time),87.19999999999995
Tue Dec 02 2025 15:58:00 GMT+0530 (India Standard Time),81.08333333333331
Tue Dec 02 2025 15:59:00 GMT+0530 (India Standard Time),89.43333333333332
Tue Dec 02 2025 16:00:00 GMT+0530 (India Standard Time),91.04999999999998
Tue Dec 02 2025 16:01:00 GMT+0530 (India Standard Time),88.63333333333328
Tue Dec 02 2025 16:02:00 GMT+0530 (India Standard Time),82.79999999999998
Tue Dec 02 2025 16:03:00 GMT+0530 (India Standard Time),90.18333333333332
Tue Dec 02 2025 16:04:00 GMT+0530 (India Standard Time),84.33333333333329
Tue Dec 02 2025 16:05:00 GMT+0530 (India Standard Time),88.19999999999995
Tue Dec 02 2025 16:06:00 GMT+0530 (India Standard Time),81.66666666666664
Tue Dec 02 2025 16:07:00 GMT+0530 (India Standard Time),86.16666666666664
Tue Dec 02 2025 16:08:00 GMT+0530 (India Standard Time),84.44999999999996
Tue Dec 02 2025 16:09:00 GMT+0530 (India Standard Time),86.91666666666664
Tue Dec 02 2025 16:10:00 GMT+0530 (India Standard Time),86.44999999999996
Tue Dec 02 2025 16:11:00 GMT+0530 (India Standard Time),88.78333333333332
Tue Dec 02 2025 16:12:00 GMT+0530 (India Standard Time),83.35
Tue Dec 02 2025 16:13:00 GMT+0530 (India Standard Time),82.43333333333332
Tue Dec 02 2025 16:14:00 GMT+0530 (India Standard Time),95.43333333333327
Tue Dec 02 2025 16:15:00 GMT+0530 (India Standard Time),87.29999999999998
Tue Dec 02 2025 16:16:00 GMT+0530 (India Standard Time),81.58333333333329
Tue Dec 02 2025 16:17:00 GMT+0530 (India Standard Time),86.96666666666664
Tue Dec 02 2025 16:18:00 GMT+0530 (India Standard Time),90.16666666666663
Tue Dec 02 2025 16:19:00 GMT+0530 (India Standard Time),83.54999999999998
Tue Dec 02 2025 16:20:00 GMT+0530 (India Standard Time),95.43333333333331
Tue Dec 02 2025 16:21:00 GMT+0530 (India Standard Time),80.28333333333332
Tue Dec 02 2025 16:22:00 GMT+0530 (India Standard Time),79.04999999999997
Tue Dec 02 2025 16:23:00 GMT+0530 (India Standard Time),86.91666666666661
Tue Dec 02 2025 16:24:00 GMT+0530 (India Standard Time),88.21666666666664
Tue Dec 02 2025 16:25:00 GMT+0530 (India Standard Time),88.76666666666661
Tue Dec 02 2025 16:26:00 GMT+0530 (India Standard Time),85.58333333333333
Tue Dec 02 2025 16:27:00 GMT+0530 (India Standard Time),90.39999999999998
Tue Dec 02 2025 16:28:00 GMT+0530 (India Standard Time),83.2833333333333
Tue Dec 02 2025 16:29:00 GMT+0530 (India Standard Time),81.46666666666664
Tue Dec 02 2025 16:30:00 GMT+0530 (India Standard Time),85.94999999999997
Tue Dec 02 2025 16:31:00 GMT+0530 (India Standard Time),88.59999999999998
Tue Dec 02 2025 16:32:00 GMT+0530 (India Standard Time),85.03333333333332
Tue Dec 02 2025 16:33:00 GMT+0530 (India Standard Time),90.75
Tue Dec 02 2025 16:34:00 GMT+0530 (India Standard Time),83.34999999999995
Tue Dec 02 2025 16:35:00 GMT+0530 (India Standard Time),90.38333333333328
Tue Dec 02 2025 16:36:00 GMT+0530 (India Standard Time),82.24999999999996
Tue Dec 02 2025 16:37:00 GMT+0530 (India Standard Time),85.44999999999997
Tue Dec 02 2025 16:38:00 GMT+0530 (India Standard Time),92.81666666666665
Tue Dec 02 2025 16:39:00 GMT+0530 (India Standard Time),81.23333333333332
Tue Dec 02 2025 16:40:00 GMT+0530 (India Standard Time),83.21666666666664
Tue Dec 02 2025 16:41:00 GMT+0530 (India Standard Time),90.58333333333329
Tue Dec 02 2025 16:42:00 GMT+0530 (India Standard Time),85.64999999999998
Tue Dec 02 2025 16:43:00 GMT+0530 (India Standard Time),81.56666666666663
Tue Dec 02 2025 16:44:00 GMT+0530 (India Standard Time),89.46666666666663
Tue Dec 02 2025 16:45:00 GMT+0530 (India Standard Time),83.13333333333331
Tue Dec 02 2025 16:46:00 GMT+0530 (India Standard Time),94.21666666666664
Tue Dec 02 2025 16:47:00 GMT+0530 (India Standard Time),87.11666666666665
Tue Dec 02 2025 16:48:00 GMT+0530 (India Standard Time),77.39999999999999
Tue Dec 02 2025 16:49:00 GMT+0530 (India Standard Time),92.39999999999996
Tue Dec 02 2025 16:50:00 GMT+0530 (India Standard Time),84.7833333333333
Tue Dec 02 2025 16:51:00 GMT+0530 (India Standard Time),82.2833333333333
Tue Dec 02 2025 16:52:00 GMT+0530 (India Standard Time),85.98333333333329
Tue Dec 02 2025 16:53:00 GMT+0530 (India Standard Time),96.74999999999997
Tue Dec 02 2025 16:54:00 GMT+0530 (India Standard Time),84.94999999999997
Tue Dec 02 2025 16:55:00 GMT+0530 (India Standard Time),84.71666666666663
Tue Dec 02 2025 16:56:00 GMT+0530 (India Standard Time),77.84999999999998
Tue Dec 02 2025 16:57:00 GMT+0530 (India Standard Time),88.31666666666663
Tue Dec 02 2025 16:58:00 GMT+0530 (India Standard Time),89.3333333333333
Tue Dec 02 2025 16:59:00 GMT+0530 (India Standard Time),93.4166666666666
Tue Dec 02 2025 17:00:00 GMT+0530 (India Standard Time),89.1333333333333
Tue Dec 02 2025 17:01:00 GMT+0530 (India Standard Time),75.98333333333335
Tue Dec 02 2025 17:02:00 GMT+0530 (India Standard Time),83.99999999999994
Tue Dec 02 2025 17:03:00 GMT+0530 (India Standard Time),90.38333333333328
Tue Dec 02 2025 17:04:00 GMT+0530 (India Standard Time),81.2833333333333
Tue Dec 02 2025 17:05:00 GMT+0530 (India Standard Time),88.3
Tue Dec 02 2025 17:06:00 GMT+0530 (India Standard Time),87.5833333333333
Tue Dec 02 2025 17:07:00 GMT+0530 (India Standard Time),88.81666666666665
Tue Dec 02 2025 17:08:00 GMT+0530 (India Standard Time),80.2833333333333
